Latitude and Longitude,Class of Land,vh,vv,RVI,ndvi_mean,ndvi_max,ndvi_min
"(10.481162759441657, 104.91241651461723)",Non Rice,0.0328425877,0.2017702162,0.2095021474476164,0.6656287587626065,0.8418378455085251,0.4258668853593952
"(10.480708530611997, 104.91241651461723)",Non Rice,0.0583110191,0.1727434248,0.5071243337226377,0.6668219195977088,0.841764576663364,0.4178487769473323
"(10.480254301782336, 104.91241651461723)",Non Rice,0.0649442822,0.5665308237000001,0.1319280129669271,0.6683292474874833,0.8408830795465552,0.4108243214923675
"(10.479800072952678, 104.91241651461723)",Non Rice,0.0728009716,0.1385687888,0.808539928659594,0.6691891281752261,0.8397726956323005,0.4044503671653909
"(10.479345844123017, 104.91241651461723)",Non Rice,0.0420388393,0.1234877259,0.5119582093293484,0.6711763756947172,0.8400917611184701,0.3978010910081865
"(10.478891615293357, 104.91241651461723)",Non Rice,0.009187283,0.0666249543,0.1687452912340175,0.6727469228565469,0.8403876080409273,0.3917656323307364
"(10.478437386463696, 104.91241651461723)",Non Rice,0.0192433111,0.0878149718,0.3048240876430711,0.6724653552749446,0.8395342282499244,0.3844408670076552
"(10.477983157634037, 104.91241651461723)",Non Rice,0.0397659577,0.1456154138,0.3974001478515826,0.6710378826166111,0.8382744388837207,0.379587331111787
"(10.477528928804377, 104.91241651461723)",Non Rice,0.023123242,0.1970190704,0.1361688569460448,0.6692629796188312,0.8378177770008438,0.3670525994849848
"(10.477074699974716, 104.91241651461723)",Non Rice,0.0384726375,0.1650834084,0.3286714062304042,0.6671424889517493,0.8372583795647185,0.3539162246590971
"(10.476620471145058, 104.91241651461723)",Non Rice,0.0662583336,0.2695106566,0.3506387247939416,0.6642489890966529,0.8373397276233276,0.3347418765140284
"(10.476166242315397, 104.91241651461723)",Non Rice,0.0652816296,0.1460354924,0.6868223844656743,0.6635294038846551,0.8380803340942601,0.3250925490103563
"(10.475712013485737, 104.91241651461723)",Non Rice,0.0459823236,0.4071173668,0.1293170275214891,0.6629317215526118,0.8384731014162425,0.3118369390010034
"(10.475257784656076, 104.91241651461723)",Non Rice,0.0696663558,0.0822743028,1.2418914144887858,0.6619290821081353,0.8382634019160086,0.3058449463846833
"(10.474803555826417, 104.91241651461723)",Non Rice,0.0172824692,0.1214581504,0.1758584472331178,0.659979961548028,0.8380676351990201,0.294269628309651
"(10.474349326996757, 104.91241651461723)",Non Rice,0.0365614407,0.0918852761,0.6074498521252154,0.659653475922108,0.8385650096224926,0.2917003732021419
"(10.473895098167096, 104.91241651461723)",Non Rice,0.0457685627,0.2723429501,0.2182940116913461,0.6612460786350541,0.8388178869307109,0.3056693806113531
"(10.473440869337438, 104.91241651461723)",Non Rice,0.0693558156,0.1050450504,1.0031395665785758,0.6618802521078763,0.8389035368567554,0.313996913469584
"(10.472986640507777, 104.91241651461723)",Non Rice,0.0257819295,0.1677317768,0.1945205638294599,0.6636197085528369,0.8391838792855455,0.3407438731086351
"(10.472532411678117, 104.91241651461723)",Non Rice,0.0591652468,0.2747943997,0.2982764894210513,0.665636538434334,0.8392489054566277,0.3668568745523613
"(10.472078182848456, 104.91241651461723)",Non Rice,0.0619998164,0.2197816074,0.4128355210381438,0.6654970981463095,0.839667279634912,0.3793294887542591
"(10.471623954018797, 104.91241651461723)",Non Rice,0.0730175748,0.1498354822,0.750193339132632,0.6625792385690187,0.8400544814202738,0.3452588810190523
"(10.471169725189137, 104.91241651461723)",Non Rice,0.0204037707,0.2021880746,0.1110099144466196,0.6607922643984675,0.8408346480639436,0.3219508633107852
"(10.470715496359476, 104.91241651461723)",Non Rice,0.0510434359,0.5963168144000001,0.0885626898385588,0.6584399401764941,0.8409391647880486,0.3079159553068848
"(10.325089733570481, 105.4923758843016)",Non Rice,0.0035917861,0.0112741394,0.4750482925167402,0.2267060127348052,0.3871306434678265,0.0211547743879096
"(10.325089733570481, 105.49283011313122)",Non Rice,0.0041638617,0.0080837542,0.7929158492607397,0.229756600858092,0.3871306434678266,-0.0034340264055527
"(10.324635504740822, 105.49283011313122)",Non Rice,0.0041048429,0.0078952676,0.8002523061548243,0.2306603730381904,0.3871306434678266,-0.0053313214090695
"(10.325089733570481, 105.49328434196087)",Non Rice,0.0034727757,0.0058894474,0.90366323403032,0.2393642914457993,0.3871306434678265,-0.0066437040766765
"(10.324635504740822, 105.49328434196087)",Non Rice,0.0030692904,0.011756964,0.376764340177573,0.2382207426592457,0.3871306434678266,-0.0092047580007757
"(10.324181275911162, 105.49328434196087)",Non Rice,0.0052333316,0.0064542461,1.1985070841864975,0.2493048717770668,0.3871306434678265,-0.0092047580007756
"(10.325089733570481, 105.49373857079053)",Non Rice,0.0049192719,0.0109052528,0.6932904550854075,0.2610068201378601,0.368153998919175,-0.0066437040766766
"(10.324635504740822, 105.49373857079053)",Non Rice,0.0090615908,0.0062656784,1.818316515628968,0.2574558006380813,0.3654824529064637,-0.0092047580007755
"(10.324181275911162, 105.49373857079053)",Non Rice,0.0057124346,0.0118700201,0.7407515895453318,0.2690615638974667,0.3936536444365433,-0.0092047580007757
"(10.323727047081501, 105.49373857079053)",Non Rice,0.0044893525,0.0110810604,0.6192775808155286,0.2786794501968333,0.4116611927863163,-0.0092047580007755
"(10.325089733570481, 105.49419279962015)",Non Rice,0.0049331137,0.0046978337,1.4663517537224484,0.252116084348599,0.3889087421183557,-0.0091512599043471
"(10.324635504740822, 105.49419279962015)",Non Rice,0.0041215094,0.005785651,1.0732987949034047,0.2443718850838938,0.3792112200096534,-0.0121798628379555
"(10.324181275911162, 105.49419279962015)",Non Rice,0.0046712966,0.0109717725,0.6527294545128774,0.2533538739570563,0.4034084469054845,-0.0121798628379555
"(10.323727047081501, 105.49419279962015)",Non Rice,0.0038339165,0.0046900641,1.2065915719075753,0.261500140516395,0.4188397515412526,-0.0121798628379555
"(10.32327281825184, 105.49419279962015)",Non Rice,0.0094547616,0.0120832408,1.1633964487840631,0.2772263530374395,0.4446552117210799,-0.0120442058298292
"(10.325089733570481, 105.4946470284498)",Non Rice,0.0030131151,0.011179815,0.3912690342101861,0.27940795486403,0.4174072681954943,-0.0115028055623322
"(10.324635504740822, 105.4946470284498)",Non Rice,0.0040940824,0.0112315193,0.5522917535217201,0.2661898491551475,0.403597412817661,-0.0158479711804295
"(10.324181275911162, 105.4946470284498)",Non Rice,0.0037134832,0.0064026541,0.8896314219558432,0.2728007711917776,0.4228318988898582,-0.0158479711804294
"(10.323727047081501, 105.4946470284498)",Non Rice,0.0039258418,0.0078960955,0.7654665302341572,0.2793365673157478,0.4331593583731992,-0.0158479711804295
"(10.32327281825184, 105.4946470284498)",Non Rice,0.0048755989,0.0083629424,0.8940086996662768,0.296530839445015,0.4577506309831806,-0.0160655636115758
"(10.32281858942218, 105.4946470284498)",Non Rice,0.0036583925,0.0186875742,0.2649700071831693,0.3045656295874381,0.4561383252460669,-0.0097424749694556
"(10.325089733570481, 105.49510125727943)",Non Rice,0.0056793941,0.0097279185,0.8952053296403419,0.2960628944612263,0.4453276752317148,-0.0098393840844228
"(10.324635504740822, 105.49510125727943)",Non Rice,0.0027941475,0.0140709467,0.269743399736662,0.2797447830833491,0.4290184162076237,-0.0157295715945978
"(10.324181275911162, 105.49510125727943)",Non Rice,0.0036841412,0.0096372068,0.5817576875714672,0.2849849009111577,0.4460598661852812,-0.0157295715945978
"(10.323727047081501, 105.49510125727943)",Non Rice,0.0041648624,0.0108275302,0.5856721301953322,0.2897072371557905,0.4525143891661513,-0.0157295715945978
"(10.32327281825184, 105.49510125727943)",Non Rice,0.0035359776,0.0055849333,0.9655325720560276,0.305828000261738,0.4739197814487714,-0.0160379120366047
"(10.32281858942218, 105.49510125727943)",Non Rice,0.0052447752,0.0077685839,1.0234489565158134,0.3122303721201305,0.4678487866487135,-0.0063905497325167
"(10.322364360592521, 105.49510125727943)",Non Rice,0.0021272337,0.0151005993,0.1735548754741105,0.3178203069468043,0.4583366360389811,0.0597828814211397
"(10.321910131762861, 105.49510125727943)",Non Rice,0.006034045,0.0128769912,0.7209411573591595,0.3206642340803494,0.452453733347019,0.1160032448460096
"(10.325089733570481, 105.49555548610908)",Non Rice,0.0055866325,0.0093932459,0.911009099036792,0.3053044135739562,0.4571971933930093,0.0108485913983105
"(10.324635504740822, 105.49555548610908)",Non Rice,0.0044995956,0.0086274957,0.8027262364213469,0.2868824919387769,0.4394303890729007,0.0086549062844541
"(10.324181275911162, 105.49555548610908)",Non Rice,0.0114820367,0.0217949823,0.8107216396911049,0.2905101054860163,0.4549338379605209,0.0086549062844542
"(10.323727047081501, 105.49555548610908)",Non Rice,0.1479881257,2.110096693,0.0671104142476895,0.2948504662796017,0.4604157502822109,0.0086549062844541
"(10.32327281825184, 105.49555548610908)",Non Rice,0.0106540909,0.0122829936,1.2662727653826786,0.3110738302769277,0.4790732693128827,0.0141047586442999
"(10.32281858942218, 105.49555548610908)",Non Rice,0.0056360723,0.0241595358,0.3290761780607418,0.3150553584592287,0.46574954088211,0.030160736861116
"(10.322364360592521, 105.49555548610908)",Non Rice,0.0090515101,0.0185604747,0.75074960676514,0.3201148504311832,0.4530811403341369,0.1012414151699634
"(10.321910131762861, 105.49555548610908)",Non Rice,0.0059584538,0.0331752002,0.2376483232724895,0.3235911469828271,0.4522777178842106,0.1458438319701257
"(10.321455902933202, 105.49555548610908)",Non Rice,0.0044536372,0.0151642924,0.4326657200287572,0.3210417318301692,0.4468054786789143,0.1468927672893679
"(10.325089733570481, 105.49600971493871)",Non Rice,0.0030528875,0.0082628699,0.5605324381336015,0.3064773178621132,0.4589373917023833,0.0108485913983105
"(10.324635504740822, 105.49600971493871)",Non Rice,0.0049255122,0.0197915137,0.355830172372335,0.2851197474473079,0.4395569667377589,0.0086549062844541
"(10.324181275911162, 105.49600971493871)",Non Rice,0.0047467789,0.0078235697,0.9281913431569446,0.2862037074478197,0.452232149585149,0.0086549062844542
"(10.323727047081501, 105.49600971493871)",Non Rice,0.0067510055,0.0128024705,0.8114779531187843,0.2899226929782913,0.4552710672831046,0.0086549062844541
"(10.32327281825184, 105.49600971493871)",Non Rice,0.0119130565,0.0260441825,0.703319845377244,0.3063631038091691,0.4720735139908384,0.0141047586442999
"(10.32281858942218, 105.49600971493871)",Non Rice,0.0484811366,3.7718324661,0.0057183490130265,0.3100438916265177,0.4551079354356344,0.030160736861116
"(10.322364360592521, 105.49600971493871)",Non Rice,0.0064742072,0.0182365477,0.5364272893571002,0.3152055909067871,0.4487403809029215,0.1012414151699634
"(10.321910131762861, 105.49600971493871)",Non Rice,0.0062733167,0.0248561352,0.3618666829844578,0.3209670294768043,0.4503896744254766,0.1458438319701257
"(10.321455902933202, 105.49600971493871)",Non Rice,0.0042261276,0.0106119039,0.6080082422614818,0.3190425919737373,0.4444463237257915,0.1468927672893679
"(10.321001674103542, 105.49600971493871)",Non Rice,0.0058320058,0.0189480521,0.456702550493668,0.3138906220169393,0.4330731462171865,0.1487563390485389
"(10.325089733570481, 105.49646394376836)",Non Rice,0.0036815088,0.0125020221,0.4339991047417472,0.3106469733232423,0.4708711050849626,0.0108485913983105
"(10.324635504740822, 105.49646394376836)",Non Rice,0.0046996064,0.0034894999,1.7389914962981037,0.2840170223944678,0.4492478279977012,0.0086549062844541
"(10.474349326996757, 105.53107618058692)",Non Rice,0.0640922934,0.4330353737,0.1851683721041593,0.6468799412766472,0.7669142141786226,0.4488224368723821
"(10.473895098167096, 105.53107618058692)",Non Rice,0.0847521573,0.4053958058,0.2876042705788567,0.6444332223351049,0.7644132695648724,0.4341923950289289
"(10.474349326996757, 105.53153040941655)",Non Rice,0.0756368935,0.2781328857,0.3954389286449129,0.6499036855679953,0.7712366233644689,0.4523362035053979
"(10.473895098167096, 105.53153040941655)",Non Rice,0.1484349817,0.5106272697,0.4275380083901044,0.6475509987481695,0.769043882365366,0.4372074077188527
"(10.473440869337438, 105.53153040941655)",Non Rice,0.0735169724,0.3769926131,0.263684959022655,0.6477248365959322,0.7710909702734086,0.4227786547475923
"(10.474803555826417, 105.5319846382462)",Non Rice,0.0557313636,0.269800663,0.2833471914867777,0.651524724167255,0.7736659040288885,0.4630743382740308
"(10.474349326996757, 105.5319846382462)",Non Rice,0.1150279567,0.8136774898,0.1743605018867993,0.6532372470970417,0.7760379864026018,0.4567299701291239
"(10.473895098167096, 105.5319846382462)",Non Rice,0.1286826432,0.4040931761,0.4748136463857831,0.6525052142883543,0.7761931321569753,0.4422202827519594
"(10.473440869337438, 105.5319846382462)",Non Rice,0.0456038676,0.4362419248,0.1164663322934731,0.6532642928976283,0.7792513624831641,0.4280342787007926
"(10.472986640507777, 105.5319846382462)",Non Rice,0.0926069245,0.3123180866,0.4374851131074265,0.6511446049457789,0.777447477711391,0.4138597805657696
"(10.472532411678117, 105.5319846382462)",Non Rice,0.0395733975,0.4575076103,0.0898512745875671,0.6475823706810229,0.7765459241693051,0.3787115285918063
"(10.474803555826417, 105.53243886707584)",Non Rice,0.0596413314,0.256349504,0.3279965347648881,0.6515524366347928,0.7740117758453163,0.4612470372239785
"(10.474349326996757, 105.53243886707584)",Non Rice,0.0308245234,0.3488138318,0.09254424617634,0.6534802341694345,0.7765677860952731,0.4554184026655781
"(10.473895098167096, 105.53243886707584)",Non Rice,0.0420212597,0.426418066,0.1074690900554974,0.653482493981523,0.7776265348782833,0.4410508528441704
"(10.473440869337438, 105.53243886707584)",Non Rice,0.0435679257,0.1247195229,0.5269054942247321,0.6548076095903443,0.7813450126633695,0.4276886774182976
"(10.472986640507777, 105.53243886707584)",Non Rice,0.0661583841,0.6603555083,0.1099186637410412,0.6531712884720541,0.7813794817320322,0.413352615087973
"(10.472532411678117, 105.53243886707584)",Non Rice,0.0784375444,0.4933233857,0.2032470549865273,0.6500372383800022,0.7814469255631383,0.378253229225167
"(10.472078182848456, 105.53243886707584)",Non Rice,0.1009924412,0.2825417221,0.5404894414559428,0.6439559584741891,0.7789861339392112,0.3513849938551199
"(10.475257784656076, 105.53289309590548)",Non Rice,-32768.0,-32768.0,1.4142135623730951,0.6476512391413425,0.7699672291503437,0.4659104404792856
"(10.474803555826417, 105.53289309590548)",Non Rice,0.0338202864,0.2949500084,0.1319735977545116,0.6504799476493047,0.7729107343627322,0.4672501067394437
"(10.474349326996757, 105.53289309590548)",Non Rice,0.108668521,0.4649582505,0.3298158386904608,0.652555756046595,0.7755786720688566,0.4626396304610682
"(10.473895098167096, 105.53289309590548)",Non Rice,0.0503574125,0.1920373738,0.3787653044667528,0.6527554453298987,0.7768460043479816,0.4497648826124368
"(10.473440869337438, 105.53289309590548)",Non Rice,0.0459907129,0.3017039299,0.1924279729090161,0.6548099715003879,0.7809450214616569,0.4404578129141913
"(10.472986640507777, 105.53289309590548)",Non Rice,0.0674199387,0.1471902728,0.7043150157008672,0.6540558394753595,0.7827094558135772,0.4275443830390766
"(10.472532411678117, 105.53289309590548)",Non Rice,0.0535305925,0.3040786088,0.231659460103995,0.6515002455457322,0.7835331904022605,0.3947276632810014
"(10.472078182848456, 105.53289309590548)",Non Rice,0.0671106949,0.4422762394,0.1912827880329186,0.6459688464506365,0.7828276686346775,0.3690610414150138
"(10.471623954018797, 105.53289309590548)",Non Rice,0.0555526428,0.3971046209,0.1719740176100311,0.6402987778456434,0.780595616033108,0.3469501005461359
"(10.471169725189137, 105.53289309590548)",Non Rice,0.0837667212,0.5012293458,0.216739390040877,0.6345266597590609,0.7774288204029881,0.3366713043036989
"(10.475257784656076, 105.53334732473513)",Non Rice,-32768.0,-32768.0,1.4142135623730951,0.6459972819870508,0.7700674038860804,0.4661892667468088
"(10.474803555826417, 105.53334732473513)",Non Rice,0.1217838153,0.5999107957,0.2772772009836928,0.6487522363773212,0.7729470773717136,0.4699032563573762
"(10.474349326996757, 105.53334732473513)",Non Rice,0.0784342885,0.3011642992,0.3756920900068492,0.6505648685711564,0.7752814253865603,0.4651332819955159
"(10.473895098167096, 105.53334732473513)",Non Rice,0.0692227632,0.4547256231,0.1920881737328714,0.6508903073301208,0.7767567880053529,0.4530949160898327
"(10.473440869337438, 105.53334732473513)",Non Rice,0.0464549102,0.2501921356,0.2478833673209414,0.6529147557925463,0.7806952460957225,0.4447990025411953
"(10.472986640507777, 105.53334732473513)",Non Rice,0.0732672662,0.7658502460000001,0.103202637101463,0.6522734777708789,0.7824635308540051,0.4330073654621037
"(10.472532411678117, 105.53334732473513)",Non Rice,0.0874565542,0.7977840304,0.1242099994883468,0.6498818181997715,0.7832672466206843,0.4034997018800426
"(10.472078182848456, 105.53334732473513)",Non Rice,0.0664503798,0.3693535328,0.2381603748188064,0.6446180275212937,0.7830656092555559,0.3800394355985917
"(10.471623954018797, 105.53334732473513)",Non Rice,0.0942553133,0.3950291276,0.3382023687285417,0.6392084690630091,0.7816807278104938,0.357944426283099
"(10.471169725189137, 105.53334732473513)",Non Rice,0.0667327568,0.4112909734,0.2086384780899822,0.6339601525651064,0.7795664073668418,0.3463868090667072
"(10.470715496359476, 105.53334732473513)",Non Rice,0.0770017207,0.3528275788,0.3032959509712075,0.6299717373759517,0.7777897684146095,0.341932365982433
"(10.470261267529818, 105.53334732473513)",Non Rice,0.0607635342,0.2515746057,0.3432313913203607,0.6260716408080422,0.7738769014481238,0.3450076275220486
"(10.475712013485737, 105.53380155356476)",Non Rice,-32768.0,-32768.0,1.4142135623730951,0.6435306181107934,0.7697534957819229,0.4520612904008562
"(10.475257784656076, 105.53380155356476)",Non Rice,-32768.0,-32768.0,1.4142135623730951,0.645264092046882,0.7707321559627107,0.4709782407295519
"(10.474803555826417, 105.53380155356476)",Non Rice,0.0935323983,0.4291169941,0.3028219991021689,0.6472413623624061,0.7732039909001402,0.4715151293110305
"(10.474349326996757, 105.53380155356476)",Non Rice,0.1121636629,0.193973437,0.8870831316591017,0.6485432017059221,0.7751757281001557,0.466140151317945
"(10.473895098167096, 105.53380155356476)",Non Rice,0.1039045528,0.3330735862,0.4637909729511065,0.6481090612820645,0.7760624194132818,0.4519977183976131
"(10.473440869337438, 105.53380155356476)",Non Rice,0.125569135,0.4157964885,0.4468361827011525,0.6497706087791637,0.7796247235590392,0.4425056477250657
"(10.472986640507777, 105.53380155356476)",Non Rice,0.1037423909,0.3661192656,0.4149916536721856,0.6488387026151726,0.7813915089368497,0.4305023358353892
"(10.472532411678117, 105.53380155356476)",Non Rice,0.0861871392,0.0944467038,1.318332646972285,0.6464810501561515,0.7821119129612798,0.4023892838017269
"(10.472078182848456, 105.53380155356476)",Non Rice,0.0884718895,0.5826669931,0.191447343500721,0.6413701187837838,0.7820690896308042,0.3793922248753632
"(10.471623954018797, 105.53380155356476)",Non Rice,0.1193304509,0.6642602086,0.2377130574980429,0.636176822424991,0.7812164115001603,0.3590901826591334
"(10.015305671742361, 105.8103360650496)",Non Rice,0.0136977024,0.024401471,0.8622997315792943,0.3807979090191976,0.5049793698753084,0.1994950633425003
"(10.015305671742361, 105.81079029387922)",Non Rice,0.0023501203,0.0101815024,0.3248509686107793,0.3653729849001565,0.4929228944695393,0.1994950633425002
"(10.0148514429127, 105.81079029387922)",Non Rice,0.0028901091,0.0109940581,0.379884518431083,0.3703243719427166,0.4945992135904866,0.243648442409552
"(10.015305671742361, 105.81124452270888)",Non Rice,0.0037493797,0.0090806689,0.6319121046955156,0.3491184024941906,0.4747629990530628,0.205326851992506
"(10.0148514429127, 105.81124452270888)",Non Rice,0.0060504521,0.0157894175,0.5832660126144886,0.3550916601222338,0.4764769224197089,0.2489317253822049
"(10.014397214083042, 105.81124452270888)",Non Rice,0.0063242312,0.0101136323,0.9545606871506568,0.3647075474942908,0.4850231303948532,0.2646912163377357
"(10.013942985253381, 105.81124452270888)",Non Rice,0.0028398081,0.0162469074,0.2295602460443265,0.3689944372024359,0.4921608326408962,0.259700065266642
"(10.015759900572021, 105.8116987515385)",Non Rice,0.0061039538,0.0109547796,0.8561634332642943,0.3311083230582823,0.4578630020492408,0.2146546381103229
"(10.015305671742361, 105.8116987515385)",Non Rice,0.0030450274,0.0191029292,0.2039136520961828,0.3291333073010485,0.4580550682948586,0.2053268519925059
"(10.0148514429127, 105.8116987515385)",Non Rice,0.0041144406,0.0055853501,1.1050518135948093,0.3359564834553181,0.4588485169567707,0.2266405315423086
"(10.014397214083042, 105.8116987515385)",Non Rice,0.0041166716,0.0122461598,0.5047678003721845,0.3463402815366902,0.4679019790581656,0.2345694792618885
"(10.013942985253381, 105.8116987515385)",Non Rice,0.0041241162,0.0108160889,0.5801248806008072,0.3527677749447906,0.475793865310578,0.2310662402984137
"(10.01348875642372, 105.8116987515385)",Non Rice,0.0041770143,0.0070962701,0.9021593183797854,0.3545455414497708,0.4756587677761041,0.2277732150003888
"(10.015759900572021, 105.81215298036815)",Non Rice,0.0037582512,0.0111372573,0.5069389932745163,0.3134731304063834,0.4535078887731636,0.2145736795667154
"(10.015305671742361, 105.81215298036815)",Non Rice,0.0069901068,0.0071470491,1.3907294050361805,0.310529180520994,0.4527805244654598,0.205326851992506
"(10.0148514429127, 105.81215298036815)",Non Rice,0.0055047479,0.0068367352,1.1915577995089033,0.3197624417026107,0.4517955717614997,0.2074741345883418
"(10.014397214083042, 105.81215298036815)",Non Rice,0.004116951,0.0113138594,0.551239634129414,0.3322552538797317,0.4616695906432748,0.2167024800305622
"(10.013942985253381, 105.81215298036815)",Non Rice,0.0031029161,0.0065066717,0.7339355119416765,0.3396571265042101,0.4693002388859756,0.2143171160057098
"(10.01348875642372, 105.81215298036815)",Non Rice,0.0059952396,0.0076945168,1.159247659027151,0.3406615702350791,0.4682426791853672,0.2114213087047572
"(10.013034527594062, 105.81215298036815)",Non Rice,0.0033323173,0.0119088413,0.4089333586203739,0.3399515700133745,0.4625553251023493,0.2088139366146086
"(10.015759900572021, 105.81260720919778)",Non Rice,0.0051782252,0.0072275391,1.078688636592989,0.2928601270394764,0.4690596636742049,0.117064083457526
"(10.015305671742361, 105.81260720919778)",Non Rice,0.0071155606,0.0146307414,0.7486788272994964,0.2901875328056794,0.4636754996018858,0.0831438610996279
"(10.0148514429127, 105.81260720919778)",Non Rice,0.002470202,0.0196782928,0.1489849395688161,0.3083104900715459,0.4589501192479417,0.1864002083033969
"(10.014397214083042, 105.81260720919778)",Non Rice,0.0027715494,0.0061989301,0.6869425849816615,0.3242408816084499,0.4696281480443677,0.1984795173316539
"(10.013942985253381, 105.81260720919778)",Non Rice,0.0048476416,0.0077707469,0.9524669286584384,0.3330900575587379,0.4761492913946464,0.1975392129596117
"(10.01348875642372, 105.81260720919778)",Non Rice,0.0012770823,0.0094417138,0.164501289092361,0.3328966036284669,0.4733394734509483,0.1946679457130401
"(10.013034527594062, 105.81260720919778)",Non Rice,0.0024310092,0.0174005255,0.1716743487860355,0.3300401486954002,0.4643350336461519,0.1926677808561053
"(10.012580298764401, 105.81260720919778)",Non Rice,0.0051059588,0.0117745902,0.665420383368394,0.3379715241787753,0.4615417795132396,0.190177813385629
"(10.016214129401682, 105.81306143802743)",Non Rice,0.0042284816,0.0054019783,1.163767214551119,0.3131766918828048,0.4942029915761966,0.1995168699390556
"(10.015759900572021, 105.81306143802743)",Non Rice,0.0053420579,0.010891973,0.7550632362595142,0.2876061907047865,0.4769446682583148,0.1039903264812576
"(10.015305671742361, 105.81306143802743)",Non Rice,0.0078037698,0.0042930446,2.0725744501411114,0.2848504938339152,0.4703382781481117,0.0654734180584203
"(10.0148514429127, 105.81306143802743)",Non Rice,0.0083984965,0.012064524,1.0517383272274163,0.3068104737783698,0.4634819170788499,0.1643896825211266
"(10.014397214083042, 105.81306143802743)",Non Rice,0.0030954985,0.0138740921,0.3116368751079481,0.3227096631288703,0.4739018409094518,0.1790361113011245
"(10.013942985253381, 105.81306143802743)",Non Rice,0.0069906143,0.0055739223,1.6600198806496134,0.329715278364935,0.4782799793129811,0.1805285765248324
"(10.01348875642372, 105.81306143802743)",Non Rice,0.0043688938,0.0053181374,1.2115216388525756,0.3299723101155769,0.4749288759468084,0.178458219372364
"(10.013034527594062, 105.81306143802743)",Non Rice,0.0045987885,0.0054029096,1.247138063533663,0.3260413278779545,0.4654008984195079,0.1767220935817209
"(10.012580298764401, 105.81306143802743)",Non Rice,0.0054795849,0.0085749095,0.9737750467968072,0.3340726564720395,0.4620574282778911,0.1762327727721132
"(10.012126069934741, 105.81306143802743)",Non Rice,0.0042971242,0.0039432077,1.5062941667606284,0.3525307505725848,0.4627619887245743,0.1808586644983871
"(10.01167184110508, 105.81306143802743)",Non Rice,0.0042411094,0.0163150243,0.3748582329802269,0.360258143383908,0.4620062584873353,0.1820388078271267
"(10.016214129401682, 105.81351566685709)",Non Rice,0.0045049344,0.0153603414,0.4319672282388002,0.2978454103550597,0.4989521620167019,0.1759093198794956
"(10.015759900572021, 105.81351566685709)",Non Rice,0.0055364617,0.0123138698,0.6909378948253206,0.2752781148311861,0.4808371094899583,0.1039903264812576
"(10.015305671742361, 105.81351566685709)",Non Rice,0.0019594212,0.0111394478,0.2314200573952941,0.2739794864658953,0.4718540988361315,0.0654734180584203
"(10.0148514429127, 105.81351566685709)",Non Rice,0.0051540346,0.0081212344,0.9676448528428936,0.2971624829626218,0.4612475231801136,0.1364294076636719
"(10.014397214083042, 105.81351566685709)",Non Rice,0.0052233953,0.0137109524,0.5795805601116638,0.3151015140097471,0.4731105465377595,0.1551634428280396
"(10.013942985253381, 105.81351566685709)",Non Rice,0.0063311281,0.0096095167,1.0012045523457922,0.3201775417793643,0.4756370164508053,0.1608771568171051
"(10.01348875642372, 105.81351566685709)",Non Rice,0.0052187564,0.0077548018,1.020520828170726,0.3193861404691069,0.4727231129265137,0.1555537533729485
"(10.013034527594062, 105.81351566685709)",Non Rice,0.0055226511,0.0151797133,0.5511267347071162,0.3144660519711706,0.4616718115323817,0.1544646336682156
"(10.012580298764401, 105.81351566685709)",Non Rice,0.0023004347,0.0053200601,0.6634376279501153,0.3231413213567889,0.4582398375246918,0.1540638183425696
"(10.012126069934741, 105.81351566685709)",Non Rice,0.0022999742,0.0107709263,0.2952474632203534,0.3441704063757984,0.4587053310886338,0.1530836224598173
"(10.01167184110508, 105.81351566685709)",Non Rice,0.004893959,0.0106589673,0.7060448836509768,0.3543161149130017,0.4638790344873001,0.1544012986952113
"(10.009400696956781, 105.67088781435012)",Non Rice,0.0671517104,0.2856176794,0.3322073745048923,0.6198876909529666,0.7317954634668411,0.2202271894466837
"(10.0103091546161, 105.67134204317975)",Non Rice,0.0570090227,0.1287411153,0.6801139262496491,0.6262867548446457,0.7394506463764897,0.2202271894466838
"(10.009854925786442, 105.67134204317975)",Non Rice,0.0642794892,0.2516813576,0.3670444935599847,0.622383700517,0.7353125792286107,0.2202271894466837
"(10.009400696956781, 105.67134204317975)",Non Rice,0.0944915414,0.2621130347,0.5455932940294118,0.6180140164574472,0.7290927870948903,0.2202271894466838
"(10.008946468127121, 105.67134204317975)",Non Rice,0.1545608044,0.3688129783,0.6419350656638508,0.6110578098004074,0.7178858845414077,0.2202271894466838
"(10.010763383445761, 105.6717962720094)",Non Rice,0.0658986643,0.437664777,0.1893623436743993,0.6306111356598861,0.7478134290613473,0.2202271894466837
"(10.0103091546161, 105.6717962720094)",Non Rice,0.078425765,0.1796570569,0.6700535135557726,0.6269825184801155,0.7416314468176879,0.2202271894466838
"(10.009854925786442, 105.6717962720094)",Non Rice,0.0540962629,0.0956182703,0.8687902663272508,0.6230987696097302,0.7377734305814624,0.2202271894466837
"(10.009400696956781, 105.6717962720094)",Non Rice,0.0641367137,0.5635920167,0.1306357482013403,0.6193283767218738,0.7327320069424728,0.2202271894466838
"(10.008946468127121, 105.6717962720094)",Non Rice,0.1245108917,0.5049018860000001,0.3519392251217019,0.6125434792074202,0.7223649270884547,0.2202271894466838
